ID,Author,DateTimeStamp,Body,Thread,PostsInThread
55999,Cristóbal,2019-02-13 03:43:46.889071139,"Some if not a lot of us I would imagine also view this list as a valuable resource for NVDA related content and not chat roomy social hour inane comment type of stuff either.You understand that topic drift is likely from time to time and it’s just one of those realities when so many people from all sorts of backgrounds and whatnot participate, but at the same time trying to weigh through countless one liners or obvious off-topic stuff can get tedious and frustrating really fast. Maybe you just want help with a screen reader issue or maybe you try to learn something new and not have to sift through all the clearly irrelevant chaff either.  Cristóbal","List Moderation
      
        
#adminnotice",31
56005,Dennis L,2019-02-13 08:39:25.707327868,Agree with Gene.,"List Moderation
      
        
#adminnotice",31
56014,Christian Schoepplein,2019-02-13 10:11:47.428744530,"On Tue, Feb 12, 2019 at 06:06:23PM -0800, Andy wrote:  Because this is such a high traffic list, posts should be on topic.+1 !!!!Cheers,  Schoepp","List Moderation
      
        
#adminnotice",31
56630,Brian K. Lingard,2019-02-18 15:07:08.411812878,"Dear Sarah & List:I love your no flaming policy! Have survived a few flame wars on the two lists I used to manage, now only manage one. Had to ask an Air General at Cheyenne Mtn., CO to borrow a herd of his B-52 to water-bomb the flames. Sure got wet, but we put out every single spark!Brian K. Lingard VE3YI, Ab2JI, B. A., C. T. M.","List Moderation
      
        
#adminnotice",31
51095,Don H,2018-11-28 00:26:40.883853695,Is there any particular settings to make Jarte work weil with NVDA?,NVDA and Jarte,31
51102,Dave,2018-11-28 02:29:55.182525696,"I use the Purchased edition of Jarte',  and I don't believe I had toadjust anything inside of Jarte' or NVDA.There may be a Screen Reader mode, but I think it switches itself onafter the second running of jarte'.Jarte' is a great small Word Processor.  I only wish we could easilysave and Read files in a later MS Word Format.  Grumpy Dave",NVDA and Jarte,31
51107,Andy,2018-11-28 03:29:44.069106731,"To invoke screen reader mode in jarte, open Notepad and write the words enable screen reader mode, then copy this to the clipboard.  Then run jarte and copy this into an open document.  Then close Jarte and reopen it, and jarte will be in screen reader mode.  This only needs to be done once.Andy",NVDA and Jarte,31
51108,Sarah k Alawami,2018-11-28 03:31:07.060017571,"No, just launch it. It will detect a screen reader and do wht ever it
needs to do.
Take care",NVDA and Jarte,31
51109,Rosemarie Chavarria,2018-11-28 03:34:06.459724614,"Yes, there is a screen reader mode in the free version of jarte.",NVDA and Jarte,31
51112,Sam Bushman,2018-11-28 03:47:12.742803300,"When screen reader mode is on pressing the nvda-t keys will tell you it'son.If it doesn't say it is on you need to turn it on. Can't remember how butthe manual for jate will tell you.Thanks,Sam",NVDA and Jarte,31
51116,Sarah k Alawami,2018-11-28 04:47:38.318986151,"I didn't have to do that. I just installed jarte free, then  ran it,and
screen reader  mode was enabled. This was  as of January when I had to
reinstall windows.",NVDA and Jarte,31
51119,Rosemarie Chavarria,2018-11-28 05:34:05.220167962,"I didn't have to do that either. When I opened jarte, it was already inscreen reader mode.",NVDA and Jarte,31
51135,Dejan Ristic,2018-11-28 11:39:20.117943104,"Hi,If I remember well, the screen reader mode activation is present in Jaws, which I used to switch on and off while using Jarte. As to NVDA, I do not think that such an option is built into it. When I installed Jarte for the first time when NVDA was running, I did nothing to set jarte to work with NVDA. The only thing NVDA does not read, is tables in Jarte as it does in Word and/or the browsers.",NVDA and Jarte,31
51138,Gene,2018-11-28 14:18:35.108590359,"I've never heard of the Notepad procedure and, 
unless something has changed with new versions of JARTE, it will detect the 
screen-reader.  I seldom use it, but I believe it announces that it is in 
screen-reader mode when it opens if it detects a screen-reader.
 
 
Also, you can't save a Word document in the dox 
format, but you can open dox files if you have the Microsoft compatibility pack 
installed.
 
If you try to open a dox 
document without the compatibility pack installed, an information page will come 
up telling you to get the pack and a link to the page for the pack is 
given.
 
Gene
----- Original Message 
-----",NVDA and Jarte,31
51143,Brian's Mail list account,2018-11-28 15:33:22.505222028,"Well it works for me if you use the suggested screenreader settings. Not tried much else.Brianbglists@...Sent via blueyonder.Please address personal E-mail to:-briang1@..., putting 'Brian Gaff'in the display name field.",NVDA and Jarte,31
51144,Brian's Mail list account,2018-11-28 15:34:08.404225051,"I've never had to do that.Brianbglists@...Sent via blueyonder.Please address personal E-mail to:-briang1@..., putting 'Brian Gaff'in the display name field.",NVDA and Jarte,31
51145,Brian's Mail list account,2018-11-28 15:35:57.940200074,"I was not aware that wordpad which is what its based around supported tables, indeed I often use it to open word files containing tables so I can actually read them as normal text.Brianbglists@...Sent via blueyonder.Please address personal E-mail to:-briang1@..., putting 'Brian Gaff'in the display name field.",NVDA and Jarte,31
51147,Brian's Mail list account,2018-11-28 15:37:03.866450526,"I do not believe Microsoft support the pack any more as 2007 office is end of life now.Brianbglists@...Sent via blueyonder.Please address personal E-mail to:-briang1@..., putting 'Brian Gaff'in the display name field.",NVDA and Jarte,31
51159,Rosemarie Chavarria,2018-11-28 17:47:10.458560215,"Hi, Gene, That's correct. Jarte does announce screen reader mode when you open it. Rosemarie",NVDA and Jarte,31
51164,Gene,2018-11-28 18:11:28.759121016,"The compatibility pack has nothing to do with the 
version of Windows being run.  it allows some other programs, including old 
Word versions, to be able to open and read dox files.  
 
Gene",NVDA and Jarte,31
51165,Gene,2018-11-28 18:14:51.070490389,"I see that you were referring to Office 2007.  
But I doubt that whether Office 2007 is supported would determine whether the 
pack is still available because other programs use it as well.  I don't 
recall anything specifying that it was specifically for Word 2007 when I read 
about it a long time ago.  Whatever the case, if people want it and 
Microsoft no longer makes it available, I or others can make it available.  
I saved a compatibility pack file at some point just in case I might ever want 
it.
 
Gene",NVDA and Jarte,31
51169,Andy,2018-11-28 20:29:30.381469606,"From another list.
 
Hello;Don't forget, when you install jarte,You need to have, the 
words,""enable Screen Reader Mode"" copied to the windows clip board.Now 
when you open the jarte program, it will be set to the screen 
readermode.Statistics are like a bikini. What they reveal is 
suggestive, butwhat they conceal is vital.-----Original 
Message-----From: JAWS-Users-List 
[mailto:jaws-users-list-bounces@...] OnBehalf Of Tim 
FordSent: Friday, May 26, 2017 2:31 PMTo: jaws-users-list@...Subject: 
Re: [JAWS-Users] Boy, Jarte is a great accessible word processor!Not a 
Windows 10 problem.  I have the latest Windows 10 version, 
includingthat creator thing.",NVDA and Jarte,31
51171,Rosemarie Chavarria,2018-11-28 20:42:05.525687256,"Hi, Andy, When I installed jarte and opened it, NVDA was detected so when I opened jarte, it was already in screen reader mode. Rosemarie",NVDA and Jarte,31
51173,Gene,2018-11-28 21:02:31.775179415,"That's incorrect, as has been confirmed by many 
users here.  I have no idea where that and similar ideas got started.  
there was a variant of it presented here yesterday.  
 
Be skeptical of any such statements about any 
program.  Screen-readers display a flag, or maybe Windows does, when they 
are running and programs can be designed to automatically detect that a 
screen-reader is running.
 
Gene",NVDA and Jarte,31
51180,Brice Mijares,2018-11-28 22:23:23.877057614,I too had the problem of my screen reader not working in Jarte until I copied enable screen reader mode to the clipboard. So what you say is incorrect. This was about 3 years ago. To many know it all's on this  list.,NVDA and Jarte,31
51184,Gene,2018-11-28 22:58:58.740881431,"This has nothing to do with anyone being a 
know-all.  List members should disagree if they have had other experiences 
or if they believe information is incorrect.  That's one of the important 
points of the list, to have members comment on topics and agree, disagree, or 
present more information.  No one has reported having to do this from 
personal experience on the list except you.  I am not saying you didn't 
have to do it, but based on all the other messages, your differing experience is 
not what should occur and there may have been a problem with your installation 
of the program or some minor Windows problem.  
 
Gene",NVDA and Jarte,31
51186,Andy,2018-11-28 23:03:31.948550360,The only thing i can think is that recent updates now allow the program to detect that a screen reader is being used.  I am glad that it can now accomplish this.Andy,NVDA and Jarte,31
51188,Brice Mijares,2018-11-28 23:14:59.032359019,"I don't remember if it was Jarte support or Window eyessupport that told me I had to copy enable screen reader mode to the clipboard, then launch Jarte. Haven't had a problem since. Maybe this problem has been resolved during the past few years.",NVDA and Jarte,31
51189,Gene,2018-11-28 23:30:18.517247024,"I tried JARTE four or five years ago and it 
detected a screen-reader.  If it doesn't on occasion, I don't know 
why.  The procedure given may work but it shouldn't be 
necessary.
 
Gene",NVDA and Jarte,31
51190,Sam Bushman,2018-11-28 23:31:29.083396251,"Hi All,We are all just trying to do our best and help each other the best we can.This is from the jarte manual.34 Screen Reader Mode BackgroundA screen reader is a program capable of audiblizing the text appearing on acomputerscreen for the benefit of visually impaired computer users. Microsoft'sNarrator program isan example of a basic screen reader built into Windows. There are other moreadvancedscreen reader program's available including the free NVDA program and thepopular JAWSprogram.Jarte's Screen Reader ModeJarte runs in a special screen reader mode if a recognized screen readerprogram is alreadyrunning on the computer when Jarte is started. Jarte uses a special screenreader friendlyinterface while in screen reader mode. A number of Jarte's visually orientedfeatures areremoved from the interface while in screen reader mode (e.g., color relatedfeatures, interfacepanels that require visual interaction, etc) to make use of Jarte moreefficient for visuallyimpaired users. The interfaces for other features are modified to make themmore readableto a screen reader.Note that this Help document does not describe Jarte's features as theyappear whenrunning in screen reader mode. It is a goal to eventually create an editionof this documentthat describes Jarte's features as they appear in screen reader mode.IssuesJarte will only enter screen reader mode if a recognized screen reader isrunning. Jarte's titlebar will display the phrase ""screen reader mode"" when Jarte is running inscreen readermode.If Jarte does not recognize your screen reader program then please reportthe name of theunrecognized screen reader to Jarte support to ensure the next version ofJarte is updatedappropriately. You can force Jarte to switch to screen reader mode bycopying the phrase""enable screen reader mode"" to the Windows clipboard before starting Jarte.This only needsto be done one time.If Jarte is running in screen reader mode, but it should not be, then youcan turn off screenreader mode by copying the phrase ""disable screen reader mode"" to theWindows clipboardand then restarting Jarte. This only needs to be done one time.If you guys have added this to the clipboard before running Jarte and itdoesn't work then please check all spelling case of letters punctuation etc.and try again.Example did you try with and without the quotes? I think you don't need thequotes as I remember.Hope this helps.Sam",NVDA and Jarte,31
51193,Brice Mijares,2018-11-28 23:57:07.012318125,Thank you  for proving some  of our experiences ofhaving to add enable screen reader mode to the clip board in order for Jarte to work correctly.,NVDA and Jarte,31
53913,David Russell,2019-01-15 22:30:08.999946743,"Hi all,I could not fully read the recent digest as there were myriad of poststo updating computer.My question is for those who use Jarte, the free version.1.  How do you get NVDA to read which font you are in?2.  How do you enable the audio spellcheck in Jarte, older version from 2016.Thanks for help.-- David Russelldavid.sonofhashem@...",NVDA and Jarte,31
53916,Quentin Christensen,2019-01-15 22:58:14.404547303,"Hi David,Press NVDA+f to have NVDA report the current formatting information, including font name.  The current version of Jarte seems to have Calibri 11 as the default font, which is the same as Word currently.Spell check is done using F7.NVDA+f is a standard NVDA command, so you can use that most places to find the current font information.  F7 is an almost universal keystroke for spell check - most programs which implement a spell check feature, tend to use F7 (there are exceptions).RegardsQuentin.",NVDA and Jarte,31
61910,David Russell,2019-05-22 19:36:49.428359365,"Hi NVDA Folks,I noticed an email thread from 2016 by Quentin and someone named Alidiscussing formatting changes between NVDA and Jarte. Ali's responseleft me choosing to try and make the best of Jarte before scrapping italtogether for MS Word.Is there a way to get NVDA to announce next page when reading througha document in Jarte?Also, can one cause line spacing changes the same way as in MS Word?I believe it's control plus 1, control plus 2, or control plus 5.Thanks again!-- David Russelldavid.sonofhashem@...",NVDA and Jarte,31
61914,Jackie,2019-05-22 20:30:25.454231835,"I think the problem you're going to have w/Jarte is that it doesn'tread stuff like headings, etc. Line spacing can be done via Jarte'smenu, if not via the keystrokes you mentioned, so that's really not anissue. The issue is simply that NVDA can't read headings, & I don'tthink Jarte has a track changes facility.",NVDA and Jarte,31
52737,MAX,2018-12-26 01:47:21.454280857,"I got a wry smile out of the recent thread from people who wanted to keepNVDA from speaking.  It does that all the time to me although I don't wantit too. I have found that if I am running two or more programs in windows10 that at some random time after starting the second program that NVDAwill go silent.  No amount of tabbing or arrowing will cure its case oflaryngitis.   So far the only way I can restore its voice is to presscontrol alt N to restart it.  Is there a quicker way to start it talkingagain? 73 (Regards).Max.  K 4 O DS.I've Never Lost the Wonder.Email: max@...Vacuum Tube  Site: http://www.angelfire.com/electronic/funwithtubes/Transistor site: http://www.angelfire.com/planet/funwithtransistors/Woodworking site:http://www.angelfire.com/electronic/funwithtubes/Woodworking/wwindex.htmlMusic site: http://www.maxsmusicplace.comTo subscribe to the fun with transistors group send an email to.Funwithtransistors+subscribe@groups.ioTo subscribe to the fun with tubes group send an email to,funwithtubes+subscribe@groups.ioTo subscribe to the fun with wood group send a blank email tofunwithwood+subscribe@groups.io",NVDA going silent.,31
52745,Shaun Everiss,2018-12-26 02:31:46.215619365,Actually if you toggle it to sleep mode and turn off typing letters its actually able to work for you if you run long passages as long as you don't hit control,NVDA going silent.,31
52772,Brian's Mail list account,2018-12-26 12:29:16.977526776,"Well, I found on my windows 7 machine that this effect is very synth depended. Any Microsoft one has the issue, but  cntrl alt del to  lock the computer seems to speak and if you then cancel it often comes back to life, from which I deduce this might be a windows issue of some kind.Brianbglists@...Sent via blueyonder.Please address personal E-mail to:-briang1@..., putting 'Brian Gaff'in the display name field.",NVDA going silent.,31
52782,Pramit,2018-12-26 14:04:46.115261571,"Yes, I too face the same problem of NVDA dozing off when I really need it to talk.Pramit",NVDA going silent.,31
52789,MAX,2018-12-26 16:00:20.813660110,I don't understand what you mean by sleep mode.  I turned off character speak using nvda key 2 but it didn't keep it from going into its silent mode.  It's in it right now.  I hope this message will make sense as I am not getting any beeping feedback.  Or reading of lines as I up and down arrow.73 (Regards).Max K 4 O D S.I've Never Lost the Wonder.Antique Electronics Site: http://www.angelfire.com/electronic/funwithtubes/,NVDA going silent.,31
52790,Gene,2018-12-26 16:08:49.718521195,"We don't know if there is a problem with speech or 
if the program stops running.  You can't assume that just because speech 
stops, that the problem is with speech.  When this happens, run Narrator or 
another screen-reader.  Then try opening the NVDA menu.  Does the menu 
open?  If so, the problem has something to do with speech while NVDA is 
running.  It may be a synthesizer problem or it may be an NVDA 
problem.  If the menu doesn't open, then NVDA is no longer running which is 
an entirely different problem.  
 
Gene",NVDA going silent.,31
52791,MAX,2018-12-26 16:17:38.877736711,It's getting even weirder because the nvda key is having no effect.  I'm going to close and restart NVDA now.  Now I can turn typed characters off and on.  I couldn't do that before restarting.  When I pressed nvda key 2 all I would get was 2.  After restarting it seems well again.  Since no one came up with another solution I guess restarting is the only one.73 (Regards).Max K 4 O D S.I've Never Lost the Wonder.Antique Electronics Site: http://www.angelfire.com/electronic/funwithtubes/,NVDA going silent.,31
52792,MAX,2018-12-26 16:31:55.776592473,I can’t get it to do it now but the next time it happens I’ll try that.  73 (Regards). Max K 4 O D S. I've Never Lost the Wonder. Antique Electronics Site: http://www.angelfire.com/electronic/funwithtubes/,NVDA going silent.,31
52841,Sim Kah Yong,2018-12-27 04:32:32.316660788,"Hi, I have similar problem with NVDA from the earlier to the latest version. I go to NVDA >Preference >  Setting> Bbraille> Braille display, set to  No braille,  I never encounter the problem of NVDA crashing on me any more. Hope this help. Please try it out and report back.",NVDA going silent.,31
52897,MAX,2018-12-27 18:25:15.874457733,I changed the setting to no braille.  We'll see if that changes anything.73 (Regards).Max K 4 O D S.I've Never Lost the Wonder.Antique Electronics Site: http://www.angelfire.com/electronic/funwithtubes/,NVDA going silent.,31
52939,MAX,2018-12-28 01:56:25.747724836,It happened just now.  When I pressed nvda key + N the menu came up.  I arrowed around the menu and speech came back on.  So there is another way to restore it.  The two programs I had running were outlook 2013 and internet explorer.  Chrome has become unusable because of the popups Which are greater in number every time I open it.  73 (Regards). Max K 4 O D S. I've Never Lost the Wonder. Antique Electronics Site: http://www.angelfire.com/electronic/funwithtubes/,NVDA going silent.,31
52940,Gene,2018-12-28 02:10:07.744141672,"I seem to recall we may have discussed popups with 
Chrome before.  I think its adware.  I don't recall hearing about what 
you are discussing in Chrome in cases other than adware.
 
If you don't want to investigate that problem, then 
it would be a good good idea to start using Firefox.  If you can use 
Internet Explorer and if it works properly on the sites you want to use, you may 
want to just use it for now, but over time, Internet Explorer will work with 
increasingly fewer sites.
 
Gene",NVDA going silent.,31
52941,David Goldfield,2018-12-28 04:40:53.935645792,"In Chrome, there is a setting to block pop-ups which should be on by default. It might be helpful to access your Chrome settings just to ensure that the setting is set to blocking popups.


1. When in Chrome, press alt-F for the Chrome menu.
2. Press S for Settings.
3. Activate the Advanced button.
4. Activate the Content Settings button.
5. Look for the Popup button or you could press insert-ctrl-F to bring up the NVDA find dialog and type the word ""pop"" without the quotes. Make sure that it is set to ""blocked.""
If popups still occur could you tell us a little more about the type of pages which are appearing? Does this behavior happen when you're viewing specific sites?
If the problem occurs more often than not I do think that it would be very good to perform a scan of your system to see if any malware has been detected. Which antivirus or antimalware programs do you use? For a second opinion I'd recommend installing the
 free version of MalwareBytes
to see if it detects anything.




David Goldfield, Assistive Technology Specialist 
WWW.David-Goldfield.Com",NVDA going silent.,31
52957,Peter Beasley,2018-12-28 11:49:55.794695716,I use Chrome all the time and never get any popups. Sent from Mail for Windows 10,NVDA going silent.,31
52963,MAX,2018-12-28 17:44:59.946480788,"Yes, we had a discussion about popups in Chrome and I set the option to no popups with no results.  I also installed a popup blocker but it didn’t do anything to solve the problem.  The last time I tried Firefox I couldn’t find any kind of menu navigation.  Without that I couldn’t set it as the default browser or import bookmarks.  Also I don’t think it has a favorites bar which I use all the time.    73 (Regards). Max K 4 O D S. I've Never Lost the Wonder. Antique Electronics Site: http://www.angelfire.com/electronic/funwithtubes/",NVDA going silent.,31
52964,MAX,2018-12-28 18:08:10.665827183,"Popups are set to block. Each popup begins with message from google chrome. Some examples I can remember are,  1.        do this before going to bed and burn fat overnight2.       Get whiter teeth.3.       New rule in somewhere south Carolina  has drivers upset. Each one was repeated several times.  73 (Regards). Max K 4 O D S. I've Never Lost the Wonder. Antique Electronics Site: http://www.angelfire.com/electronic/funwithtubes/",NVDA going silent.,31
52965,Sarah k Alawami,2018-12-28 18:17:38.847252059,"Looks like  malware on your system. Have you done any scanns with any apps you have to detect this?
Take care",NVDA going silent.,31
52966,Brice Mijares,2018-12-28 18:56:00.483072374,"Max, have you ever took a look of the following tutorialBy David MooreThis tutorial will be done with the latest update of Chrome.I will also use JAWS 18 and NVDA 2017.2for this tutorial, because they both work the same in Chrome.Finally, I will use Windows 10 Creators Update latest public build.I will assume that you have downloaded and installed Chrome.There should be a shortcut on your desktop.Section One:Launching Chrome:One way to Launch Chrome, is to press the Windows key or CTRL+Escape and type Chrome in the search edit field, and press enter when you hear JAWS say Chrome.However, since you have already downloaded Chrome, You will have a shortcut icon on your desktop.So next, find the shortcut for Chrome on your desktop, and press enter to open Chrome.The short cut will actually say Google Chrome, so press G to find the Google Chrome icon on your desktop.The first very important step, is to press Windows+up arrow to maximise the window. Chrome often opens with the window not maximise, and you will get undesirable results.Section Two:Bringing up a web site.Press CTRL+L or Alt+Dand type the following:www.freedomscientific.comThe Freedom Scientific web site comes up very quickly.All navigation commands like: H for heading, E for edit field, C for combo box, and so on all work just the same in Chrome.Section Three:The Virticle Chrome menu:I will press the Alt key.The Chrome menu is open.This is a very large virticle menu that you just keep pressing up and down arrow through.I will press insert+up arrow to hear the first option in this menu.New Tab, CTRL+T.You can press that command right from the web site you are on.New Window, CTRL+NYou can press these commands right from your web page, instead of coming here.New incognito Window.History sub menu.I will press right arrow here to see what is in this sub menu!History, CTRL+HSo, there is a key command for reading your history.You can read a few sites you were on right here.I will press left arrow to close this history sub menu.Downloads, CTRL+JThere is the command for opening your downloads you have downloaded with Chrome.Next, the important Bookmarks sub menu.I will press right arrow, to open this.I hear, bookmark this page, CTRL+DThat command will bookmark the page you are reading.Next down arrow, says show bookmarks bar, CTRL+Shift+BThat command, will show your bookmarks on your Chrome browser for all to see. I do not want that.Here is the important one.manage bookmarksThe command is, CTRL+Shift+OIn here, you can organize your bookmarks into folders, see the bookmarks you have imported from different browsers, and very importantly, you can download, to your computer, an HTML file of all of your bookmarks in Chrome.On your computer, you can press enter on this file, after it downloads, and a page will show up in Chrome with a list of all bookmarks you have saved in Chrome. This is an awesome way to download all of your bookmarks right to your computer, so you can back them up.That is all for manage bookmarks.Next, I hear import bookmarks and settings.press enter on this, and you can import all bookmarks and settings from IE, and Firefox, right into Google Chrome, and they will be in their corresponding folders.Now, I hear all of my saved bookmarks as I continue to arrow down.Very important!Sometimes, when I open that bookmarks sub menu, I do not land on the choices I mension here, but instead, I start hearing my saved bookmarks. If this happens, I press up arrow a few times, and it gets me to these choices.Keep in mind, that many of these choices, like bookmark manager, have key commands, so you do not have to come to this bookmarks sub menu at all. You only need to come here most of the time, to arrow through your saved bookmarks, and enter on the desired one.To save a web site as a bookmark,Just press CTRL+D and press enter, and your bookmark is saved.I will now press left arrow, to close the Bookmarks sub menu!I will continue to down arrow through this virticle Chrome menu that we entered by just pressing alt.The next few are very self explanatory.The next one I will mension, is the more tools submenu.I will press right arrow on this.I hear Save Page as, and the command, CTRL+S.Next, Save to desktop.This allows you to save the favorite of the page right to your desktop. This is how you do this in Chrome, instead of doing this in the file menu in IE.It is hidden under this more tools submenu.Clear Browsing data, and there is the key command, CTRL+Shift+Delete key.Extentions, In here, you can add extentions, delete extentions and so on.These are the same as add ons, in IE.I will press left arrow, to close the More Tools sub menu, and we are back to the virticle Chrome menu.The last two that I will mention, are settings, and the help sub menu.If you press the left arrow on the help sub menu, you can open the help system, just like in other programs, so that is all I will say about help.Now, we will press enter on settings, and a web like page will open where the virtual cursor will turn on with JAWS, and NVDA will be in Brows mode.Section Four:Adjusting Settings and Advanced settings:Now that this web page is open, I will just down arrow down the page and we will deal with each setting.Important:I have already signed into Chrome.So now, arrow down until you hear sign into Chrome and press enter.You just enter your email address and password, I think it has to be the same email address and password that you used to set up your Google account.I am not sure about this.You do not need to sign into Chrome, if you do, you can sync all of your activity between all devices that you have Chrome on. That is the only advantage of signing in.I will continue with what I hear after you have signed in.If you do not sign in, press H until you hear Appearance.Each group of settings is a heading that you can get to by pressing H. This makes it very easy, because you just press H until you hear the group of settings you want to work with.Now, because I have signed in, this is what I hear before getting to appearance.The first thing you hear:Settings.That is the very top of the web page.Down arrow, and you hear:Main Menu Button.That will just take you back to the virticle menu we were in.If you down arrow again, you will just hear blank.Down arrow, again, and you hear:Settings again, but now, this is a heading. You can get here just by pressing H at the top of the page.If you down arrow, you hear:Search Settings.This is where you can type in a setting that you want to change.Down arrow again, and there is the edit field where you type in the setting you want to work with.Down arrow again, and you hear another heading saying people.Down arrow again, and I hear David Clickable.This is because I have already signed into Chrome.Down arrow again, and I hear my Gmail email address.Again, this is because I have already signed into Chrome to sync my settings and all of that.Down arrow again, and I hear:Edit person.This is where I could change my name.Down arrow again, and I hear:Sign Out.This is because I have already signed in to Chrome.Down arrow again, and I hear:Sync.Down arrow again, and I hear:On, Sync everything.This is a combo box, where you can choose what to sinc; I chose everything in this combo box.Again, all of this is because I have signed into Chrome already.Down arrow again, and you hear:Sync button.Down arrow again, and you hear:Manage other people clickable.Don't worry about the clickables. There is a clickable for many things, but then there is the button you enter on right after that. Down arrow again, and you hear:Manage other people button.This is what you would press enter on to set up another user.Down arrow again, and you hear:Import bookmarks and settings Clickable:Down arrow again, and you actually hearImport bookmarks and settings button.Here, you press enter and import all of your bookmarks and settings from other Browsers like IE.This is another way of doing this, because remember,We had a choice of manage bookmarks in the book marks sub menu in the virticle menu.There is more than one place to do things in Chrome.Now, we have a series of headings, that you can just press H for heading, to get to.Now, we have gotten to the appearance heading. Down arrow and you hear:themes, which I did nothing with.Next, you can open the Chrome web store. You can get hundreds of extentions, and more.Then, you hear Themes button.Do nothing with this.Next, you hear:Show home clickable.Just skip that.There are many buttons that say clickable, and then there is a button that you actually press enter on to work with it.Just work with the buttons, and skip over these vclickables.Down arrow, and you have an edit box where you can put in your home page you want to get to by pressing Alt+Home.Next, there is the home button toggle.Press the spacebar to turn this on or off. If it is on, you can have the home button show at the top of the Chrome Window.I have it checked.Now, there are two radio buttons, and I chose the one to enter with a custom web address.Search Heading:We are at another heading, where you can set your search Engine.There is a combo box below, and I set it to Chrome, because I like to have my searches from the address bar done with Crome instead of Bing.Next heading:Default Browser.Here, you can choose weather you want Chrome to be your default browser or not.Just leave this alone if you do not want Chrome to be your default browser.Next Important heading:On Start up.Here is where you put in your URL that you want to show as soon as you start Chrome.There are three radio buttons to pick from, but I chose to open with a specific page or pages, which is the third radio button.Under this, you can type in the URL of the web site that you want to open when you start Chrome.Under this, there is a link where you can add more pages you want to show when Chrome starts up.Now, we are up to the search engin heading.This is a heading.There are headings on this settings page.I chose to use Google search engin in the address bar. This is a combo box.The next heading, is on start up.Finally, here is where you set up your home page.There are three radio buttons here.I chose the third one, to open a selected page or selected pages.Next, I was able to enter:www.Google.Com.That is my home page that will open each time I start Chrome.Next important group of settings, the advanced settings.Now, you have to press enter on the advanced settings button before more headings of settings will show.The Advanced settings are collapsed, so you have to press enter to show more headings of settings.Now that these advanced settings are open, we get to the next heading of settings.There is much more we can customize under the advanced settings.Privacy and security heading:Down arrow from here, and you hear:Use a web service to resolve navigation errors.You have a clickable, and a toggle.Press spacebar to toggle this on or off.Again, ignore the clickables.Now you have:Use a prodiction service to enable you in searches.I left this unchecked.Next, you have a setting to speed up the loading of web pages:I checked this with spacebar.The next three settings I just left alone.I checked the one that says:Use a web service to help with spelling.I leave manage certificates alone.Next, you have content settings, but this is not a new heading.We are still working with the same heading.The only thing of interest here, is the clear history button.This was available in the virtical menu, so don't worry about this.Now, we get to the next heading of settings.Passwords and forms:Under this heading, just make sure that you check to be able to have Chrome save passwords.Languages Heading:I did nothing with this.Downloads heading:This is where you choose where you want your downloads to be saved on your computer.Printing heading:I did nothing with this.Accessibility heading:I did nothing with this.Now, we have the System heading:Down arrow, and you hear:Continue running background apps, when Google Chrome is Closed.I have this unchecked.Next,Use hard ware excelloration when Available.I have this checked.Next, you hear:Open proxy settings button.I left this alone.Last Heading LOL!Reset.Here, you can reset all settings back to their origional.We are done with Settings.Now, just press CTRL+F4 to get back to the Freedom Scientific Web site.This settings web page, opens in another tab.That is it for settings.Notice, we made a lot of changes under the advanced settings. You cannot see these, unless you press enter to expand these.Now, press the Alt key again. Up arrow once to get to the end of the menu where we were with the settings.You see exit, up arrow and you see the help sub menu, right under the settings choice.I press right arrow on this help sub menu, and you can enter on the help center to get a lot of help using Chrome.To open a web site, just press CTRL+L or Alt+D and type the URL.Chrome for me, is so much quicker with web sites that involve streamming TV and Watching movies, and so on.For me, Chrome opens large news sites very quickly compared to IE.Lastly, All JAWS and NVDA navigation key commands work in Chrome. For example, you can press F7 to open a list of links with JAWS, and the elements list with NVDA. All of that is the exact same.This is the end of the tutorial.",NVDA going silent.,31
52971,Gene,2018-12-28 19:41:36.150140931,"What you are describing regarding popups are all 
signs of adware.  Chrome has its own popup blocker and adware can show 
popups anyway.  If you install a popup blocker, adware can show 
popups.  
 
Firefox has menus.  If you pressed alt and no 
menus came up, the browser was set to full screen.  If a program has a full 
screen setting and its on, you can't bring up menus because the entire screen is 
used for the displayed content.  Sighted people wouldn't see menus 
either.  To put the program back to normal, press f11.  That is the 
standard key in Windows programs to toggle between full screen on and off.  
Full screen isn't the same as maximizing a program.  You can maximize a 
program with no problems.  
 
As far as a bookmark bar is concerned, if you mean 
the one in Chrome you can get to with f6, there isn't one in Firefox.  But 
Firefox works very well with bookmarks.  Use control b and you will bring 
up a bookmarks menu very similar to that in internet Explorer.  There is 
also a very good search bookmarks feature in firefox.  I won't explain that 
in this message but I will if you want to try it.  
 
Gene",NVDA going silent.,31
53001,MAX,2018-12-29 05:53:34.562867157,I have the paid version of Malware bytes.  I also have windows defender turned on for what it’s worth.  73 (Regards). Max K 4 O D S. I've Never Lost the Wonder. Antique Electronics Site: http://www.angelfire.com/electronic/funwithtubes/,NVDA going silent.,31
53003,Gene,2018-12-29 06:12:42.031477546,"Windows Defender was poorly rated for a year or 
two.  it is now considered to be a reasonably good program. It may be 
considered better than that now, I'm not sure.  it has been improving in 
quality over the last two or three years. 
 
Gene",NVDA going silent.,31
