ID,Author,DateTimeStamp,Body,Thread,PostsInThread
35017,Rosemarie Chavarria,2018-02-10 01:56:24.103008645,"Hi, Ron, I don't have an NLS player. I still have the original tutorial that's not in daisy format. Rosemarie",Now available: DAISY version of Welcome to NVDA 2018,30
35019,inamuddinInam Uddin,2018-02-10 02:02:03.878032628,"Is it possible for me to listen this on my windows 10 desktop PC?If so, what can I do?With regards from Inamuddin with the Skype ID:Charlsdarwin1  Arguing with a woman is reading software license agreement.At the end, you have to ignore everything and clic I agree.You can contact me via gmail:inamuddin09@...Inamuddin.ronaque@...outlook:inam092@...yahoo:inamuddin2010@...Add my Skype ID:charlsdarwin1Meet me on facebook:www.facebook.com/inamuddin786Follow me on my twitter ID:www.twitter.com/charlsdarwin1Call me on my cell numbers:+92-300-2227598+92-334-3348409",Now available: DAISY version of Welcome to NVDA 2018,30
35020,Rosemarie Chavarria,2018-02-10 02:07:50.018255110,"If you have winamp, you can download the file and play it but you can't jump from section to section. You'd have to have something like a victor reader stream or plex-talk.",Now available: DAISY version of Welcome to NVDA 2018,30
35032,Brian's Mail list account,2018-02-10 09:53:05.750740904,"Normally they are mp3 files with control files that are basically indexing. Some may have text but not all. I know for example that some daisy stuff here are just indexed mp3 files. In fact if they are made correctly they normally play on an mp3 player if burned to a cd. Obviously not tested this specific one though.Brianbglists@...Sent via blueyonder.Please address personal email to:-briang1@..., putting 'Brian Gaff'in the display name field.",Now available: DAISY version of Welcome to NVDA 2018,30
35033,Brian's Mail list account,2018-02-10 09:56:30.458120164,"Basically yes daisy which is purely audio is kind of arranged under headings. You can make the indexing as deep as you like, but it works a little like a tree does but on a player there are navigation controls to help you  just listen to the bits you want by drilling down to them through the indexes.Brianbglists@...Sent via blueyonder.Please address personal email to:-briang1@..., putting 'Brian Gaff'in the display name field.",Now available: DAISY version of Welcome to NVDA 2018,30
35047,Dang Manh Cuong,2018-02-10 16:43:53.828573930,"Hi
I tried openning this using FS Reader, and AMIS. It 
both crashed.
Cuong
----------------Dang Manh Cuong The Assistive technology 
specialist Sao Mai Vocational and assistive center for the 
blind52/22 Huynh Thien Loc St., Hoa Thanh ward, Tan Phu dist., HCM, 
Vietnam. Tel: +8428 7302-4488 E-mail: vanphong@...; congnghe@... Facebook: 
https://www.facebook.com/saomaicenterfortheblind Website: 
http://www.trungtamsaomai.org; http://www.saomaicenter.org
 
 
 
 Mobile / Zalo: +84 902-572-300 E-mail: dangmanhcuong@...; cuong@... Skype 
name: dangmanhcuong facebook: http://facebook.com/dangmanhcuong Twitter: 
@ManhCuongTech",Now available: DAISY version of Welcome to NVDA 2018,30
35064,Shaun Everiss,2018-02-10 22:32:03.569575295,"You can use a daisy player like amis to read this.You can use your talking book machine to read this, all library machines are daisy complient.You can use it on your smart phone.Amis is one such player.I am unsure about others as such, but dolphin easy reader full is only 85 bucks us for what it is and will work with nvda.",Now available: DAISY version of Welcome to NVDA 2018,30
35065,Shaun Everiss,2018-02-10 22:34:03.869014000,Well if they are numbered fine I have actually resorted to my media player to do the reading.Ofcause due to structure daisy book files can be in little bits to.,Now available: DAISY version of Welcome to NVDA 2018,30
35070,Rick,2018-02-10 22:57:01.530648867,"What I fail to understand is, if you do not have access to software or adevice that supports Daisy format, why you would download the Daisy formatof the tutorial. It's like buying Vinyl records when you do not have aturntable and only have a CD player. It's just stupid. The tutorial fromJoseph's site is in MP3 format and is great for media players. The Daisyformat is for people with ""Daisy players. Period. Choose the format thatworks best for your situation.Rick",Now available: DAISY version of Welcome to NVDA 2018,30
35071,Dennis L,2018-02-10 23:32:40.943986425,will a text version be created?,Now available: DAISY version of Welcome to NVDA 2018,30
35072,Joseph Lee,2018-02-11 00:14:46.780204189,"Hi,The user guide is the text version at the moment, and no, I won't be able totranscribe the tutorial set on my own. There is an additional, importantcondition to be met: the community must demand it. I want to see thecommunity wanting this; I want to see the community REALLY wanting this tohappen; I want to see the community rise up to do it; I want to get a firmpromise from the community that they'll take care of this with highest ofstandards. Yes, I'm setting the bar really high on this for a number ofreasons:1. Initiated and driven by the community: the era where you can just rely onone person to do all sorts of things is coming to a close. In fact, weshould have left that era a long time ago. I believe that one way to moveforward is to let the community take care of itself when it is time to do so(after being nurtured by leaders), hence my condition above regarding texttranscripts. I do know that the community can go above and beyond what I didand can produce higher quality tutorials (complete with text transcripts),hence the high quality requirement; but it won't work if the communitydoesn't rise up to do this and other huge projects on its own.2. Passing the torch to the next group of leaders: as noted a few weeks ago,my active time with the community is slowly coming to a close. I believethis is a great opportunity to find and teach the next group of leaders, andone way to do so is giving them something to practice their skills, andleading a huge project from start to finish is a good exercise. This is oneof the reasons why I don't involve myself a lot with NVDACon planningrecently, because I do know that current organizers can do a much better jobat organizing this gathering. Same could be set about transcriptions:although some guidance is needed in the beginning, I believe that thecommunity is more than ready to tackle this from start to finish: producinga high quality text transcription of the tutorial set.3. Personal: I carry out some important community duties on top of being astudent and a speech and debate competitor (with trophies under my belt,including several first place finishes and being qualified to go to nationaltournaments). If you thought I am just an NVDA Expert because I can answerquestions with detailed guesses at midnight or seem to possess encyclopedicknowledge about NVDA source code, I'd like you to sincerely think again,taking into consideration who I really am: a student volunteer. Given thatacademics takes highest of highest of priorities, I dare not go throughanother project that'll drain me (this is the biggest regret I have aboutproducing the audio tutorial set when I should have been taking breaks).To be blunt (sorry for coming across as too harsh): I usually don't say thisin public, but I believe it must be said before it is too late: anaccomplishment without a spark and a flame is nothing. That is, if you justwish for things to happen without acting on it, it would have been better tonot wish it in the first place. One of the reasons why I felt burnt out fromthis community (especially during tutorial set production) is people'stendency to ask without acting on that wish, and a persistent attitude thatone must wait for a savior to give guidance without taking the initiative tothink progress and search for things on one's own. And I'm afraid thateither I have contributed to this problem, or that we are not heeding thisand similar criticisms. Thus, before we go any further (such as downloadingthe book format one cannot read right now), I sincerely advise you to heedthis criticism for once, because without doing so, we won't see muchprogress; I think it would be helpful for us (as a community) to assess whatwe're doing, our attitudes, and what we need to do in the future, so that wecan be a much better community: a community where people can answer eachother with more confidence.Hope this helps. I do know that my post may come across as harsh, and maynot have answered your questions. But I believe that there are moreimportant matters to think about, more important than text transcription ofWelcome to NVDA 2018 that'll have profound effect on this community andbeyond.Cheers,Joseph",Now available: DAISY version of Welcome to NVDA 2018,30
35076,ely.r@...,2018-02-11 01:20:40.349546498,"Joseph, I fully support your view on this. As NVDA largely supports those of us whoare blind or visually impaired, The your audio version makes the Tutorial inMP3 available to the widest user profile. I can't imagine the time you putinto the production. I hope that others know that you didn't just sit downand start recording off the top of your head. The material is far too wellorganized and your examples to well selected and described to not have takenyou untold hours of pre-production. A text version would allow one to cut and paste a personal set of reminders,but in no way, should that fall on you. I can also understand that you wouldnot be comfortable with less than an exact accurate copy of your work.Though you did not copyright the Tutorial, which you might have elected todo. Nor did you offer to sell it, though I, for one, would have gladly paid.I suggest to this group that volunteers could use this forum to create afree transcription Service, divide up the tutorial with each person takingon sections to produce in a common text format. Others might serve as aneditorial board to proof and finalize the text version to be submitted toyou for approval.When I was a grad student, I barely had time to keep up with my studies. Iwould never had time to do what you do for NVDA and for this list.Rick Dr. Rick Ely TVI, Vision Consultant 451 Rocky Hill Road Florence, MA 01062&413()  727-3038",Now available: DAISY version of Welcome to NVDA 2018,30
35078,David Moore,2018-02-11 01:35:35.570532045,"Hi Joseph!I totally agree with what you are saying. People get so used to one person doing everything, then their expectations for that one person get far too high. If we want a written version of the tutorial, then let us start working on it. I am so grateful and happy with the audio version. I am afraid that this NVDA group, and all the demands will cause you to have to leave altogether. We sure do not want that. It is always a few people having to do it all, even in my church. That is too bad, that people just sit back and wait for someone else to do what they want, instead of doing it themselves. I am so sorry, Joseph, that people rely on you too much.David MooreSent from Mail for Windows 10",Now available: DAISY version of Welcome to NVDA 2018,30
35079,Joseph Lee,2018-02-11 01:48:10.343854029,"Hi,As for people relying on me: I do understand this to some extent, but I do know that, at some point, people will need to look for things on their own. As a famous proverb says, “teach a man to fish, and he’ll feed himself all his life” or something similar. As much as I love serving as an expert, I do know that, eventually, there will be someone much greater than I who can do much better things than some of us did. At the moment, besides studying, my job in the community seems to be raising up the next group of experts, who can take NVDA and the community to the next level. There are some projects I’m personally leading at the moment (such as teaching some of you the internals of NVDA), but I do know that we do have experts who are more than ready to showcase their skills – it’s a matter of identifying these people and giving them proper training experience.Cheers,Joseph",Now available: DAISY version of Welcome to NVDA 2018,30
35080,Rosemarie Chavarria,2018-02-11 01:54:20.094366373,"Hi, Joseph, I agree with the others here. I think trying to do a text tutorial is asking too much. I personally prefer audio tutorials over text. You have enough on your plate with your schooling and everything else you do. Thanks so much for all that you do for us. Rosemarie",Now available: DAISY version of Welcome to NVDA 2018,30
35087,derek riemer,2018-02-11 05:58:13.603600186,"Joseph, don't worry about it. We the community could probably scoop up money to have it professionally transcribed.",Now available: DAISY version of Welcome to NVDA 2018,30
35120,Fernando Apan,2018-02-11 19:36:48.853078868,"Hi.
All what I can say is that I'm very happy with the Daisy format
      of this book. If I don't have the way to play this book, I just
      look for it and that's it.
Thanks joseph for this wonderfull book and congratulations for
      all what you do for this comunity.
Cheers.


Fernando Apan.",Now available: DAISY version of Welcome to NVDA 2018,30
2170,"Mr. Wong Chi Wai, William",2016-04-08 05:58:05.550676652,"Hi,I got a pdf file, when I open with Adobe pdf reader DC on my windows 7, it said it is blank or require OCR.However, when I send the pdf to my Ipad via dropbox and ope the pdf with dropbox, the screen reader there can read all those text content, as if it is totally accessible.I am not sure how to fix this issue. Cause I need to extract some of the information from the pdf.....Do I open it with alternative pdf reader? any recommendations? or any other advice?thanksWilliamn",Problem with reading pdf,30
2173,zahra,2016-04-08 07:12:14.887897814,"hi.if you are shure that your pdf books is not Ocr and its usual documentwhich is changed to document, you can also try balabolka.its free and can read many document formats.you can download it from its original website.www. cross-plus-a.comthanks for asking and god bless you.",Problem with reading pdf,30
2174,Aravind R,2016-04-08 07:19:55.581746342,I TOO HAD SAME PROBLEM WITH ADOBE READER DC SO I DOWNGRADED IT.SO FRIENDS GUIDE US HOW TO SOLVE THIS PROBLEM,Problem with reading pdf,30
2175,"Mr. Wong Chi Wai, William",2016-04-08 07:58:20.927912773,I have try both pdf reader dc and Adobe Acrobat 9 Pro both failedAravind R 於 8/4/2016 15:19 寫道:,Problem with reading pdf,30
2179,Shaun Everiss,2016-04-08 09:04:50.653777381,"Well its not adobe's fault really they wrote the pdf standard.So documents should work with their stuff.The thing is if the pdf is scanned from a scanner or written with a non adobe product or accessibility was not put in it for starters then adobe will not read it.Worse if it is a scanned image its a problem.adobe's software doe not indclude ocr and can't read image scans.Other programs may get round it.I would usually say it is adobe's fault, but I won't for the simple reason that adobe are the ones that designed the pdf format.Chances are that if it doesn't work with adobe's own programs that it is a nonstandard file or has nonstandard content.Now with brootforce cracking with pdf2txt, you can probably handle it or with codex you can probably kill the drm and then reaad it or something its not all equal.I do know for a fact that not all pdfs are equil access wise.And while a lot do use those things to a high standard a lot don't.",Problem with reading pdf,30
2180,Clare Page,2016-04-08 09:33:03.262453971,"Hi!I've been sent plenty of .pdf files where NVDA says the file is either blank or needs OCR. This isn't a fault of the .pdf reader, such a message is usually caused by the fact that the contents of the .pdf are an image rather than text. Interesting that such a file showed up as text readable by Voiceover on an iPad: I can't explain that!However, as regards a solution to the problem of such blank-looking .pdf files on Windows, I use Omnipage, the OCR program I have here, to make the text in such files accessible, even though this usually means having two copies of the file, because the text version is in another format, usually Word in my case.I'm not familiar with other OCR programs on Windows, but I would guess that at least some of them have a similar function, where image files in .pdf containing text can be converted to formats like .rtf or .doc which are more accessible.I hope this helps!Bye for now!From Clare",Problem with reading pdf,30
2181,Shaun Everiss,2016-04-08 11:12:30.871626604,Yeah sadly any scanned document is like this or any images that are converted are still images.Or in fact in some cases documents constructed without access and which are all images are well not going to work.Another thing I have noticed is that anything made with something like pagemaker will have issues with the broot force converters but not all of them.Technically a pdf is an standard html with some modifications.I don't care for pdfs as such and thank god they actually are not a problem for me but it depends what they are.I know a lot of hardware and software manuals especially computer and printer camera and most hardware uses pdfs.I know enginiering documents my brother uses are pdfs and I know my dad uses a lot of pdfs.For me I actually prefur something if I am going to read it in either a daisy file or a marked up html document.,Problem with reading pdf,30
2186,afrim maja,2016-04-08 12:59:10.825163450,"I too had problems with reading PDF documents with NVDA and adobe reader. NVDA used to crash and I installed Q read, which is a paid application, but it is a good program to handle pdf document. However, I rely on jaws as my primary screen Reader.Sent from my iPhone",Problem with reading pdf,30
2187,afrim maja,2016-04-08 13:08:28.443154588,"It depends on the document you are reading. some pdf files may be too long and NVDA fails to read them or crashes. When I have to deal with pdf documents or books, I mostly convert them to microsoft word format by using AABBYY fine reader and it solves my issues hopefully. However, there are some pdf image files which may have a low quality resolution, and things get worse and worse.Sent from my iPhone",Problem with reading pdf,30
2213,"Mr. Wong Chi Wai, William",2016-04-09 00:57:41.086931787,"Yes, I do use Omnipage or Fine reader as well.But I though it is strange that why the text can be read on ipad but not on my windows.If the text is to be extracted through OCR, it is definitely that may have little mistake when compareing with the original copy. Ihope if the text can be read on my windows, then I can copy them directly.Clare Page 於 8/4/2016 17:33 寫道:",Problem with reading pdf,30
2214,zahra,2016-04-09 03:21:37.562497388,"hi.if you want to only read pdf files that adobe can read them, pleaseread them with balabolka!it at least no crashes for me.but i tested many versions of adobe reader and it crashed in my pdfdocuments even with 123 pages!so, i completely uninstalled it and said goodbye to you for always!",Problem with reading pdf,30
2218,"Mr. Wong Chi Wai, William",2016-04-09 05:13:24.956081000,"No, when I open with balabolka, it crashed...nasrin khaksar 於 9/4/2016 11:21 寫道:",Problem with reading pdf,30
2219,afrim maja,2016-04-09 05:19:41.364243838,"Can you really read documents on iPad and not on windows? That is relly strange. By the way, what kind of software do you use on your iPad to read the document?Sent from my iPhone",Problem with reading pdf,30
2220,Shaun Everiss,2016-04-09 05:20:52.622421543,"Well the reason this stuff crashes is that the files are large.sadly windows thinks things have crashed while they are processing.adobe often says its not responding, but then so does some of my audio programs, they are just taking a while to crunch numbers.",Problem with reading pdf,30
2222,afrim maja,2016-04-09 05:26:35.913932164,"yes, adobe crashes a lot. But even microsoft word crashes on a 400 page book. Audio isn't as problematic as this adobe thing.Sent from my iPhone",Problem with reading pdf,30
2223,Brian's Mail list account BY,2016-04-09 08:51:48.881182625,"No Adobe files seem to be produced now by all sorts of programs. I've had occasions where the whole document has had 1 character on each line, or all words running together with no spaces By far the biggest issue is people producing newspaper like pdfs, but never locally tagging the reading order when the number of columns changes. The second most common cock up is the screen of text which is merely a picture of text. To the sighted, this seems ok in the most part, but I'm told often the clarity of the letters is so bad that not even trying to OCR it will come up with a valid readable result. Sadly a lot of manufacturers manuals fall into this category. If its really good you can use the nvda Add on ocr for the task, but its still yet another step we should not have to use to read a commonly used format.Yes when we say things crash, often what we mean is that they seem to lose touch with the screenreader, or hang for some minutes for no good reason. The latter issue seems to be something to do with UIA and bugs in its routines that mean when interrogated by the screenreader they suspend the program for a given time.Brianbglists@...Sent via blueyonder.Please address personal email to:-briang1@..., putting 'Brian Gaff'in the display name field.",Problem with reading pdf,30
2227,"Mr. Wong Chi Wai, William",2016-04-09 12:06:02.258975336,"Although it is off topic, to answer your question, I just open the pdf with the native app of Dropbox. And I also opened it with Adobe reader.Afrim 於 9/4/2016 13:19 寫道:",Problem with reading pdf,30
2228,Afrim,2016-04-09 12:45:23.785739528,"I opened a PDF book using iBooks on iPhone, but nothing could be read.",Problem with reading pdf,30
2230,Brian Vogel,2016-04-09 18:22:33.739662240,"William,           If this document is not private in nature would you e-mail it to me?  I want to see what happens with the various PDF Viewers I have on my Windows 10 box.           It is unusual that you can open it on an iPad and have it read unless there is some sort of setting for the iPad reader that makes it run OCR on image PDF files automatically before opening.           If people have PDF files that they know contain text, but were either scanned a long time ago as image PDFs or more recently by someone who didn't even know that they could use a scanner with an OCR feature to create text-searchable PDFs by scanning, I recommend PDF-XChange Viewer simply to do OCR on them.  It's not friendly as a full-service PDF reader, but the basic ""open document, run OCR, save document with text layer"" sequence is easily accessible.  Then you can use the PDF reader program of your choice to read the resulting OCR processed file.Brian",Problem with reading pdf,30
2231,Kevin Chao,2016-04-09 21:39:24.558772818,A cloud-based solution for performing OCR on image-based-PDFs is drive.google.com which will export to most formats.,Problem with reading pdf,30
2235,Kevin Chao,2016-04-10 04:05:50.532223227,Go to drive.google.comArrow to PDF that is scanned image A for actions MenuArrow to Open With > ENTER on GOogle DocsRead text,Problem with reading pdf,30
2236,Nimer Jaber,2016-04-10 04:15:49.457407664,"Hello,Just want to point out that I use this feature all of the time, and I am no longer using Kurzweil for this purpose. If anybody has any questions about this, please ask.Thanks.",Problem with reading pdf,30
2237,"Mr. Wong Chi Wai, William",2016-04-10 04:59:11.437626946,"Hi Brian,
    The pdf is download here:
https://docs.google.com/file/d/0BwD-YtZFWfxMbWs2UC1WdWJzZTQ/edit?pli=1


Brian Vogel 於 10/4/2016 2:22 寫道:",Problem with reading pdf,30
2239,afrim maja,2016-04-10 05:22:10.785755422,"Interesting, I can read this on my iPhone, and it is 970 pages, so that's why it crashes on your computerSent from my iPhone",Problem with reading pdf,30
2240,Kevin Chao,2016-04-10 05:24:59.815577787,"I'm able to read it fine in Chrome using Drive PDF viewer or opening in Google Docs. It's long but looks like it's a textbook, so that's expected.",Problem with reading pdf,30
2242,afrim maja,2016-04-10 05:35:03.000219018,"if it is a long text book, NVDA will certainly hang. It does that on microsoft word too.Sent from my iPhone",Problem with reading pdf,30
2244,"Mr. Wong Chi Wai, William",2016-04-10 07:04:42.332767152,"No, it didn't crash on adobe pdf reader, but just said it is a blank
    document or require ocr.


Afrim 於 10/4/2016 13:22 寫道:",Problem with reading pdf,30
2245,Kevin Chao,2016-04-10 07:12:06.701160208,"Curious, if it's already in Drive - why not read it using PDF viewer/reader in Chrome?",Problem with reading pdf,30
2246,"Mr. Wong Chi Wai, William",2016-04-10 07:22:01.308852927,"Oh, that is not my google drive...
    I find it on the web. And I need to extract some text from
    particular page...
      


Kevin Chao 於 10/4/2016 15:11 寫道:",Problem with reading pdf,30
2248,Brian's Mail list account BY,2016-04-10 09:16:21.226759732,"Well its the first I've heard of it myself, so its obviously one of those things that people havefound by trial and error but nobody has put out as a tutorial.I did have some issues with google drive though when somebody sent me a link and the page seemed not to have the talked about download button on it.Brianbglists@...Sent via blueyonder.Please address personal email to:-briang1@..., putting 'Brian Gaff'in the display name field.",Problem with reading pdf,30
45501,"Walker, Michael E",2018-08-17 14:56:50.009599253,"Hi,
 
When I am in Firefox and IE, if I copy several lines or paragraphs to the clipboard using shift+down arrow, formatting is not retained, but the text I want to copy is. How do I retain the formatting as well? How do I get NVDA to do that?
 
Thanks,
Mike",Question about retaining formatting on the web when copying to the clipboard,30
45502,Brian Vogel,2018-08-17 15:06:12.135097613,"The first question that must be answered is:  What are you pasting in to?I say that because if, for instance, you're pasting into Notepad you simply cannot retain the formatting under any circumstances.  It is a text editor and anything pasted into it will retain the text only.If you're pasting into, say, Microsoft Word, what controls the retention of formatting is a combination of what you have set as your default paste behavior, or using the post-paste button that shows up to override that behavior when you need to do so.-- 
Brian - Windows 10 Home, 64-Bit, Version 1803, Build 17134  
    A little kindness from person to person is better than a vast love for all humankind.
           ~ Richard Dehmel",Question about retaining formatting on the web when copying to the clipboard,30
45503,"Walker, Michael E",2018-08-17 15:07:29.012494630,I am pasting into Outlook.,Question about retaining formatting on the web when copying to the clipboard,30
45504,Gene,2018-08-17 15:10:55.106231002,"The only way I know to do it is to turn off browse 
mode, select the entire page with control a, paste it to the clip board, 
then copy the entire page into something which will retain the formatting.  
others may tell you if Word, or some other program does this.  Then, you 
would copy only what you want of the entire page to the clipboard and paste it 
wherever you want.  
 
Either that, or use a JAWS demo where, I 
believe copy from page is the default.  NVDA copies from the browse mode 
buffer and you can't change that unless you turn off the browse mode buffer and 
copy the entire page since you can't select by phrase, line, etc. if you turn 
off the browse mode buffer.
 
Again, as yesterday, this is an important matter of 
user definable options that should be available.  Perhaps a small group 
should be convened to consider such important options and implement them.  
NVDA will not be a properly capable employment or academic grade screen-reader 
until these sorts of abilities are implemented.  
 
Gene",Question about retaining formatting on the web when copying to the clipboard,30
45505,"Walker, Michael E",2018-08-17 15:14:40.894798023,"Thank you, Gene. Does this feedback and questions we are discussing get seen by the developers? Are most of NVDA’s developers also on this list?
 
Thanks,

Michael E. Walker
Programmer/Analyst: HR, SSG & Corporate Systems
The Boeing Company
Email: Michael.E.Walker3@...",Question about retaining formatting on the web when copying to the clipboard,30
45506,Brian Vogel,2018-08-17 15:30:06.805484423,"On Fri, Aug 17, 2018 at 11:07 AM, Walker, Michael E wrote:
I am pasting into Outlook.
I would check what your default paste settings are in the Outlook Message editor.  (Also, for complete clarity, what version of Outlook).I just went to a page on the New York times, selected a paragraph and a half of text entirely using keyboard commands and when running NVDA, and pasted in Word and all of the formatting, including links in the article, pasted right in. -- 
Brian - Windows 10 Home, 64-Bit, Version 1803, Build 17134  
    A little kindness from person to person is better than a vast love for all humankind.
           ~ Richard Dehmel",Question about retaining formatting on the web when copying to the clipboard,30
45507,"Walker, Michael E",2018-08-17 15:38:32.327687230,"Brian, it turns out this issue is not related to which program we are using. It is to do with NVDA. If I copy something off the web to the clipboard using JAWS
 and paste into Outlook, formatting is retained. Please see Gene’s e-mail.",Question about retaining formatting on the web when copying to the clipboard,30
45511,Brian Vogel,2018-08-17 16:34:11.260251789,"Michael,            I  did see Gene's message.   Did you see mine?            When I have NVDA up, am looking at the New York Times and copying and pasting I am not having this issue.  I am trying to figure out either what I'm missing that you're doing that causes said issue or whether what I'm doing should work.             I am, of course, perfectly willing to drop this entirely.-- 
Brian - Windows 10 Home, 64-Bit, Version 1803, Build 17134  
    A little kindness from person to person is better than a vast love for all humankind.
           ~ Richard Dehmel",Question about retaining formatting on the web when copying to the clipboard,30
45512,"Walker, Michael E",2018-08-17 16:36:48.424006046,"Brian,
 
What are you using to view the New York Times with NVDA?

Thanks,
Michael E. Walker
Programmer/Analyst: HR, SSG & Corporate Systems
The Boeing Company
Email: Michael.E.Walker3@...",Question about retaining formatting on the web when copying to the clipboard,30
45513,Brian Vogel,2018-08-17 16:51:14.188069621,"Michael,             I was in the Google Chrome browser for that testing cycle.   I just did the same from Firefox for this testing cycle, but I believe that it's in how we're doing our selection that's different.             I don't use NVDA's select function, but go back to native Windows text selection once I know where I want to start from.  I've mostly been using SHIFT + Down Arrow, with NVDA in focus mode, and that's as Gene indicated.  But if I use Windows text selection keyboard commands the text is being selected just as if I'd done so with the mouse (and that includes selection of images and other bits, too) and it pastes straight into Word.-- 
Brian - Windows 10 Home, 64-Bit, Version 1803, Build 17134  
    A little kindness from person to person is better than a vast love for all humankind.
           ~ Richard Dehmel",Question about retaining formatting on the web when copying to the clipboard,30
45514,"Walker, Michael E",2018-08-17 16:57:02.056807703,"How do you know what you are selecting? When I go to asp.net and press h in Firefox to get to the first heading, I then press NVDA+space bar, to activate focus
 mode. When I press shift+down arrow after that, NVDA does not announce what I am selecting. The heading was not selected, when I pasted into Outlook, but other text was, and the formatting was retained.",Question about retaining formatting on the web when copying to the clipboard,30
45515,Gene,2018-08-17 16:57:51.095828441,"I hope others comment on this.  I may be 
wrong; I thought that ifyou copy when browse mode is on that the text is copied 
from the browse mode buffer which wouldn't necessarily present the article as a 
sighted person sees it.  That may be true.  My error may have been in 
thinking that if copying something like a sentence or two, that the actual 
information would be more or less in text format.  That may be 
incorrect.  But I suspect that if you copied and pasted a table with browse 
mode on, that it would appear not as it appears on the page but as it does with 
browse mode on, that is, one column of a table, then below that whole column, 
another table such as all the days of the week in a column, then the holidays 
that may appear on certain days underneath the first column.
 
It may be that when just copying text in a standard 
format, running down the page, it would appear in or about in the same way 
whether browse mode is on or off.
 
Gene",Question about retaining formatting on the web when copying to the clipboard,30
45516,Brian Vogel,2018-08-17 17:08:45.018204851,"Gene,          I believe your latest suspicion is probably correct.  I found the same thing that you did if I selected when Focus Highlight showed me to be in browse mode with a thin, green dashed line indicating the navigator object selected.  When this was text of any kind I'd get straight text - formatting was not retained.          I used the methods I document here:

Selecting Text Using Windows Keyboard Shortcuts

once I've got myself positioned where I want to be, or at least roughly so, I really don't know how screen reader users ever get precise positioning in masses of text easily, as I'm certainly crappy at doing so using only the keyboard.If I select that way all formatting, and additional content if  the text is interrupted by an inline image, is retained and pastes perfectly.Someone else who's a better NVDA user than I am can test the details out.-- 
Brian - Windows 10 Home, 64-Bit, Version 1803, Build 17134  
    A little kindness from person to person is better than a vast love for all humankind.
           ~ Richard Dehmel",Question about retaining formatting on the web when copying to the clipboard,30
45517,"Walker, Michael E",2018-08-17 17:52:36.202983925,"Brian and Gene, if I select anything in browse mode, Gene is right. NVDA will copy the text the way browse mode sees it, so if I select a table, it will copy
 something like “Table with two columns and three rows.” That exact text would get copied.",Question about retaining formatting on the web when copying to the clipboard,30
45519,Gene,2018-08-17 18:15:07.109867257,"Which is why I said to select the entire page, 
control a, Copy it to the clipboard, then paste it into a program where the 
formatting is retained and edit it there.  The whole point of browse mode 
is to give you a virtual cursor so you can move around the page as though there 
were a real cursor and it also reformats the page in some ways to make reading 
logical for blind readers.  
 
Without browse mode, you can move as though there 
were a cursor because there isn't one, except in edit fields.
 
The question is, when you select using the virtual 
cursor, are you selecting text as it appears in the virtual cursor or as it 
appears on the actual page?  Formatting, the kind of font, italics, etc. 
may be retained either way.  Try down arrowing through a table in browse 
mode and select as you go.  Copy to the clipboard and paste in a 
program.  Are the columns arranged as they should be or are they all 
columns, one underneath the other as they appear in browse mode.  

 
I just tried this on one site.  Note the 
difference:
Browse mode on:
SuMoTuWeThFrSa 29  30  31  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31 
1
 
Browse Mode off:

Su Mo Tu We Th Fr Sa
29 30 31 1 2 3 4 
5 6 7 8 9 10 11 
12 13 14 15 16 17 18 
19 20 21 22 23 24 25 
26 27 28 29 30 31 1 
 
That is how the table appears to a sighted person. 
 
I would think other structures are altered where 
advantageous to a blind reader using Browse Mode as well.  
 
When corresponding with sighted people, it is often 
important to be able to reproduce material from Internet pages as it appears on 
the page, not as browse mode reformats it for blind users.
 
JAWS gives the user a choice, copy from virtual PC 
cursor or copy from page,  NVDA doesn't and this is an ability that must be 
added if NVDA is going to be a work and academically properly capable 
screen-reader.
 
Gene",Question about retaining formatting on the web when copying to the clipboard,30
45520,"Walker, Michael E",2018-08-17 18:19:29.251691540,"Gene, in JAWS with the virtual PC cursor active, I don’t have to choose between copying as the virtual PC cursor sees it versus how a sighted user sees it. I
 just select what I need and press CTRL+C. When I paste with CTRL+V to new location, I can still hear the number of columns the table is, the heading announcements, and so on, and when I press insert+f, I can validate that is how a sighted person sees it. You
 are right that NVDA needs to behave this way.
 
Mike",Question about retaining formatting on the web when copying to the clipboard,30
45521,Brian's Mail list account,2018-08-17 18:23:36.705210823,"I think the point has to be here that if you are only cutting part of a formatted bit of text that part of the formatting cannot be known if it is outside of the selection, so it will paste  in some way other than might have been expected.I see no real way around this other than to somehow cut and paste all of the page or at least the currently formatted bit and paste it into word, then use cut and paste again between word docs.I have found this works quite well.Often of course, as I often have to do, I do not really want formatting as I'm making up a script to read using facts taken from the web.Brianbglists@...Sent via blueyonder.Please address personal E-mail to:-briang1@..., putting 'Brian Gaff'in the display name field.",Question about retaining formatting on the web when copying to the clipboard,30
45523,Gene,2018-08-17 18:24:38.600971774,"A minor corredction.  I meant to say can't in 
this sentence:
Without browse mode, you can't move as though there 
were a cursor because there isn't one, except in edit fields.  In other 
words, in Browse Mode, you can move as though there were a cursor and with 
Browse Mode off, you can't.  
 
Gene
----- Original Message 
-----",Question about retaining formatting on the web when copying to the clipboard,30
